30279164	618	698	7704	84	75.71	0	0
30280296	-464	-2521	8175				
30281436	-1225	-4401	2570				
30282604	-2325	-3093	-4621				
30283856	-2239	-284	-2834				
30284988	868	2745	13571				
30286104	2115	870	8835				
30287212	1574	650	3834				
30288332	-569	3692	5088				
30289468	-1739	2054	8543				
30290584	-722	-935	4844				
30291708	643	-1297	-1423				
30292812	324	-2003	-660				
30293944	-2498	-1963	8971				
30295100	-4497	-1049	3045				
30296232	-2595	-767	-1874				
30297360	993	1630	4726				
30298496	2917	3231	12947				
30303996	-662	-2346	-731				
30305108	-535	-2596	-837				
30306228	-521	-1159	6956				
30307356	-3248	975	10927				
30308456	-4032	55	8565				
30309564	-1623	-456	3201				
30310672	1563	535	2714				
30311780	-528	2467	9843				
30312888	-328	-337	3883				
30313976	-82	-694	-193				
30315076	1402	-14	1769				
30316180	-367	-839	3186				
30317308	-1004	-982	3526				
30318420	-868	-1184	2238				
30319540	-1527	-209	3296				
30320680	-2710	678	12170				
30321796	-541	-215	10147				
30322908	716	-178	3346				
30324000	-442	1800	119				
30329476	-802	256	1463				
30330592	-1098	-351	4480				
30331688	-748	-926	2550				
30332800	-1407	264	7680				
30333928	-1473	1725	14891				
30335052	-975	884	14517				
30336188	-1841	-458	3353				
30337300	-888	-1559	-5971				
30338388	557	-84	-327				
30339504	2239	-419	5518				
30340608	340	-483	1207				
30341720	-1098	-214	33				
30342832	-1048	404	4391				
30343948	316	269	6126				
30345060	-808	-854	3663				
30346176	-1265	599	8903				
30347312	-937	1980	15786				
30348456	-1163	-2218	2117				
30349600	-685	-2288	-5968				
30350704	174	1263	-190				
30356168	127	1341	5422				
30357276	-178	1069	8324				
30358380	-1098	467	8506				
30359508	-1665	1337	10203				
30360628	-2235	829	7787				
30361752	-1922	-2387	3449				
30362872	-1479	-1669	53				
30363980	186	231	1242				
30365088	1456	1298	3118				
30366192	902	-184	3310				
30367304	1216	-426	3189				
30368412	506	2252	6400				
30369532	-345	2001	8925				
30370656	-1240	616	7767				
30371772	-769	-607	5757				
30372896	-1160	-375	4974				
30374000	-2199	11	5541				
30375120	-1250	-331	7529				
30376216	-113	-531	1088				
30377308	480	820	-1896				
30382792	-655	1226	5751				
30383880	-961	-182	4915				
30384980	-882	-901	4958				
30386092	-1785	-1545	2791				
30387244	-1693	2146	10014				
30388360	-755	-570	9743				
30389456	38	-1202	3048				
30390564	1469	-373	-3819				
30391676	1615	-450	477				
30392788	192	-565	9010				
30393888	-907	-85	8976				
30394964	217	-1	4669				
30396060	-517	587	2134				
30397160	-1520	86	6884				
30398268	-1637	101	5696				
30399384	-885	2333	4423				
30400516	-1998	3311	8850				
30401628	-419	-849	10537				
30402756	1261	-3604	5166				
30408220	-105	655	-224				
30409324	-916	2009	2057				
30410420	-651	2069	8484				
30411528	143	1351	7622				
30412628	-994	1917	3044				
30413740	-483	948	5294				
30414876	881	-3456	8402				
30416004	-2416	-1635	1825				
30417128	-2367	-542	-1453				
30418224	-97	-274	4418				
30419316	790	-68	9655				
30420424	-421	-243	4129				
30421536	-524	1422	1522				
30422648	-127	2645	3440				
30423760	518	2145	5935				
30424848	38	319	3453				
30425968	390	-1463	2974				
30427080	667	-1542	9263				
30428220	-2371	-2030	9595				
30429352	-3225	-2501	4804				
30434844	326	2446	1865				
30435976	2461	2881	5873				
30437100	1685	1401	7329				
30438184	-76	-894	4468				
30439292	-101	-1795	4173				
30440412	-2170	-774	6677				
30441552	-2783	-2341	7414				
30442676	-2036	-881	1779				
30443796	-1439	328	1530				
30444904	-862	1579	5773				
30446020	-918	1116	6851				
30447132	-971	1670	2807				
30448260	2230	2674	3655				
30449384	4185	1554	3996				
30450500	1265	785	5518				
30451624	-1985	-1782	2079				
30452780	-2298	-2216	2313				
30453912	-2494	-1955	6077				
30455068	-2561	-1570	10281				
30460572	4264	1538	4144				
30461672	3421	763	2644				
30462752	864	113	4085				
30463860	-591	-1191	6521				
30464976	-1580	-3143	1718				
30466120	-2737	-2691	-119				
30467248	-3695	-124	7566				
30468368	-2709	23	13960				
30469460	-792	1580	125				
30470576	-1188	1664	-2603				
30471688	241	1809	5966				
30472812	2797	1290	7356				
30473924	2964	495	4100				
30475036	1544	-123	1035				
30476144	-303	-1020	695				
30477268	-412	-2505	4483				
30478396	-3965	-1473	1833				
30479548	-4064	1883	9271				
30480712	-1438	1774	15567				
30481816	-660	942	13204				
30487312	1785	-2548	-1744				
30488408	808	-2036	-451				
30489512	478	-1212	3825				
30490632	-2259	-862	6850				
30491740	-4259	902	6019				
30492868	-2167	2611	9800				
30494016	-1056	2191	13842				
30495112	98	196	10982				
30496240	-435	1215	-1161				
30497360	383	1402	1774				
30498472	1159	-94	4598				
30499572	997	-3139	56	82.57	76	0	0
30501592	810	-659	1801				
30502708	-640	882	4651				
30503824	-1820	633	8256				
30504948	-2646	1077	8678				
30506096	-2653	2511	9861				
30507204	386	-451	7773				
30508308	-1082	-622	7125				
30513796	696	-2294	1334				
30514892	84	1759	4947				
30515984	262	1437	5253				
30517112	-2127	2038	11152				
30518248	-1271	2151	10093				
30519376	-137	1677	7190				
30520460	-638	-98	6021				
30521580	-1957	-621	8880				
30522696	-261	-503	6836				
30523812	1124	-1392	-3476				
30524936	-193	-2569	-6875				
30526048	-1258	-160	5004				
30527164	754	1834	6690				
30528272	-21	1794	4873				
30529360	-74	1565	7056				
30530472	-88	1717	12837				
30531600	-952	2322	9608				
30532712	-1252	1283	4244				
30533836	-1889	-413	3834				
30539280	-482	-8	7337				
30540384	1019	2596	7529				
30541496	1951	2886	6748				
30542600	1746	929	6728				
30543704	81	2240	12103				
30544824	-2602	268	923				
30558140	-1715	229	2371				
30561704	-1698	-774	5761				
30562824	-1294	-1575	-3722				
30563944	-1292	-1033	-779				
30565048	-329	864	9821				
30566188	1166	2506	11263				
30567320	2033	1452	6022				
30568408	354	437	1272				
30569504	117	163	2558				
30570604	-2490	559	4447				
30571696	-1083	-940	125				
30572780	49	-1493	4652				
30573900	-1387	-512	10414				
30575008	-1411	-954	9392				
30581096	1298	-649	-1238				
30582200	1117	972	2282				
30583304	661	1413	7911				
30584428	-1347	1130	6099				
30585540	-1198	-1095	3052				
30586632	7	-651	8788				
30587744	-607	-951	11268				
30588884	-1415	-507	6590				
30590000	-1655	94	3192				
30591100	-863	398	4099				
30592212	-389	-170	4579				
30593296	-51	-795	1252				
30594396	1233	895	1315				
30595508	1387	1650	6170				
30596616	-1321	968	6433				
30597728	-2213	-510	3132				
30598836	-358	-1709	3008				
30599952	318	-1331	7157				
30601084	-2157	-171	12669				
30602196	-3187	63	11826				
30609176	827	1014	2821				
30610284	-271	-609	6713				
30611404	-749	-1037	2844				
30612528	-2337	-937	5918				
30613636	-3021	-92	13341				
30614760	-797	-971	13807				
30615876	-164	-1078	2001				
30616988	-1505	-281	-5312				
30618092	-2812	-375	890				
30619208	-766	1388	6298				
30620340	3438	1931	1978				
30621444	1639	223	1605				
30622552	736	-437	8206				
30623676	-1122	457	8786				
30624808	-2939	-1238	3000				
30625960	-2631	-1297	4447				
30627092	-1216	-500	11292				
30628212	-1061	-472	4169				
30629332	-2284	-12	-4395				
30634816	2333	-536	3415				
30635912	552	226	7966				
30637012	-2399	258	7790				
30638136	-2815	-1254	4212				
30639264	-1177	-638	10618				
30640392	-915	-242	12306				
30641508	-1790	214	5079				
30642624	-2284	221	-2050				
30643744	-1888	1322	-462				
30644868	2032	1281	5894				
30645972	3422	298	3916				
30647072	1583	44	4354				
30648184	-151	-272	5611				
30649308	-923	-1048	6472				
30650440	-2899	-425	4724				
30651548	-3292	-229	6015				
30652660	-1200	-64	9826				
30653784	-841	1022	9803				
30654900	-1869	480	6611				
30660380	887	-897	3515				
30661492	1346	-1991	2582				
30662600	-1021	-376	5176				
30663724	-4281	1522	8620				
30664840	-2968	1024	9164				
30665968	-860	1122	6035				
30667088	-1786	1481	8799				
30668188	100	582	7185				
30669296	1351	-108	1749				
30670408	898	-1573	-1713				
30671520	416	-1857	-128				
30672636	710	-1971	3211				
30673748	1586	-1641	1878				
30674884	-1858	1382	6911				
30676040	-4387	2881	11373				
30677196	-1848	1965	10150				
30678312	-1102	737	3573				
30679400	-353	804	4374				
30680528	104	1197	10066				
30681656	1301	274	11167				
30687124	246	1176	5964				
30688236	-800	2034	7061				
30689368	-1762	2613	10229				
30690488	-1887	3302	9995				
30691580	-725	416	4533				
30692696	419	1325	10651				
30693796	66	-227	12355				
30694908	-1334	-2726	836				
30696036	-814	-4983	-8098				
30697172	-697	-3998	-6070				
30698288	-632	291	6366				
30699392	1	2152	9055				
30700520	1187	2005	6557				
30701640	-646	3126	8624				
30702780	-888	3774	11842				
30703896	-1218	670	4885				
30704996	53	-679	1314				
30706112	136	-200	8447				
30707236	-483	-1310	10916				
30723708	-271	1760	7263				
30724840	2138	3052	10468				
30725948	2772	1582	5207				
30727068	2469	1216	5334				
30728172	719	3825	7461				
30729296	-939	3966	9640				
30730404	373	-3905	-826				
30731500	-483	-3137	441				
30732632	-1210	-1272	8205				
30733772	-2084	-1744	7229				
30734916	-4119	-1778	2917				
30736052	-2953	-115	1213				
30737164	662	2141	4708				
30738288	2362	1518	5607				
30739408	1181	1466	5569				
30740532	942	2013	5565				
30741652	555	1383	5781				
30742796	-1179	-1472	3598				
30743924	-1152	-3888	895				
30745052	-1420	-2230	2439				
30750360	1202	1824	5631				
30751456	-210	943	3962				
30752560	1647	-225	3721				
30753668	3449	156	4100				
30754756	352	824	3033				
30755868	-2700	-287	4588				
30757004	-1268	-2103	4962				
30758128	-1617	600	5687				
30759248	-1607	826	11995				
30760376	-1872	-552	11925				
30761472	-494	39	6464				
30762596	-1071	708	-1497				
30763712	-600	-371	-543				
30764832	1048	-493	3706				
30765936	2760	856	4923				
30767060	-1114	1324	1552				
30768192	-2051	469	6087				
30769316	-1423	-1152	5916				
30770452	-632	-1138	3190				
30775924	-2059	-826	-5435				
30777048	1484	1210	5438				
30778156	3645	1627	5684				
30779268	1992	990	3555				
30780360	-627	201	1398				
30781476	-1495	171	5559				
30782600	-288	-355	7221				
30783716	-535	-1087	4873				
30784840	-2332	547	7307				
30785964	-841	-435	12494				
30787092	-2044	-1178	1891				
30788232	-2485	-2031	-5038				
30789356	-813	-541	-1579				
30790480	2590	1511	5605				
30791604	2743	2041	4436				
30792700	1826	87	2172				
30793796	680	-749	2817				
30794908	-1007	949	8719				
30796032	-2305	-119	7871				
30797128	-1873	-78	8395				
30802560	44	83	358				
30803612	2272	824	2717				
30804728	2100	1496	2092				
30805824	1890	-371	5787				
30806948	-559	2173	8516				
30808096	-2893	1870	9714				
30809208	-1809	-878	8005				
30810320	-237	-966	6450				
30811408	-1067	-85	6933				
30812520	-1944	-965	6454				
30813636	-3089	-711	4476				
30814728	437	-317	-747				
30815832	2189	871	-593				
30816948	2974	572	2335				
30818060	2781	-627	6230				
30819168	837	835	8234				
30820300	-1908	1930	6918				
30821424	-1509	230	6619				
30822540	-705	-1228	7112				
30823672	-2387	-290	4793				
30829152	2715	-865	-3838				
30830252	2529	-108	3161				
30831352	189	200	7654				
30832440	200	-667	7313				
30833552	-1360	1009	5229				
30834696	-1643	522	10425				
30835812	-1688	147	8127				
30836924	-1652	415	2444				
30838044	-1157	1561	4154				
30839168	-1192	2244	9696				
30854960	-2141	-2014	-6061				
30858688	-917	1789	6671				
