281388504	227	3394	3253	85.14	76	0	0
281389644	-316	3525	5844				
281390796	-885	1993	8588				
281391936	-1487	-438	3095				
281393080	-911	-847	2526				
281394240	765	-1324	4756				
281395384	729	-3086	7379				
281396560	-2192	-3812	5549				
281397712	-3240	-1909	2306				
281398860	1354	1591	4399				
281400016	2347	1903	6449				
281401168	1719	1613	6299				
281407228	536	-4022	7607				
281408368	-74	-3243	5230				
281409528	-2522	-1210	1603				
281410688	-2188	1162	3205				
281411852	1349	1792	6716				
281413012	3188	582	9225				
281414148	2093	55	5972				
281415296	838	1007	968				
281416432	-289	2111	230				
281417592	-794	2253	3395				
281418788	-653	-4017	11401				
281419968	-1042	-4695	7278				
281421136	-1190	-1132	1013				
281422308	-2209	1540	-116				
281423480	-3320	1716	2253				
281424648	1402	134	8950				
281425796	2899	-725	8195				
281426956	2255	-62	3092				
281428108	1402	914	-537				
281434892	-1831	3382	210				
281436044	-1976	2650	4907				
281437164	-731	-58	8339				
281438328	1217	-1233	7758				
281439488	2484	-250	1746				
281440652	2272	-321	488				
281441808	1343	-322	1955				
281442948	-170	-664	7267				
281444136	-2454	-1085	11448				
281445336	-3787	-1309	8394				
281446504	-1967	1986	739				
281447660	-966	3410	3546				
281448812	-320	1444	6536				
281449968	299	-941	5865				
281451120	1124	-726	4177				
281452292	2870	-1855	3694				
281453472	2432	-1879	3031				
281454636	382	-1723	4475				
281455796	-2464	-670	6984				
281461312	630	-437	3114				
281462476	1082	-236	1675				
281463620	1797	-840	3563				
281464772	2409	-2685	5450				
281465944	2054	-3373	5580				
281467096	375	-2806	5260				
281468240	-3500	968	4327				
281469408	-2553	2530	2251				
281470568	-988	4617	4302				
281471728	-761	3893	9656				
281472888	-1035	60	10294				
281474056	-247	-1836	4061				
281475196	1879	-316	402				
281476372	2675	-2391	4978				
281477552	1545	-3774	7102				
281478716	-689	-3540	7315				
281479892	-2434	-1393	5902				
281481064	-2273	2252	1170				
281486644	-1214	-2119	1157				
281487788	180	-830	-2161				
281488952	3087	-3191	5924				
281490072	0	-3520	8053				
281491240	-3569	-2205	6786				
281492384	-3535	-29	4626				
281493560	-1841	2199	2116				
281494716	-79	3734	1042				
281495872	1276	3345	8795				
281497028	363	608	10423				
281498204	-1092	-1367	6753				
281499384	-1663	-1928	2551	84.86	75.14	0	0
281501508	2755	-3567	1838				
281502688	1296	-3074	5660				
281503852	-4235	-600	5583				
281505040	-2639	1295	3651				
281506212	130	3351	2514				
281507380	1267	3757	4061				
281539008	-5769	-3985	3987				
281542696	3058	3867	7825				
281543840	729	2227	8299				
281544984	-928	1401	4731				
281546144	-704	1562	3306				
281547272	505	221	3137				
281548436	4431	-4072	7067				
281549588	514	-4948	9297				
281550756	-5062	-3099	7400				
281551916	-7569	-789	3376				
281553048	-6056	922	-348				
281554196	-1124	2524	-309				
281555360	4457	3569	7906				
281556520	1324	2126	5339				
281557676	-1135	1144	3455				
281558816	-486	607	4976				
281559976	1939	-2206	5629				
281561128	3629	-5033	5646				
281562300	-2990	-2953	6957				
281568356	4649	2958	3812				
281569504	2348	1996	3404				
281570628	660	-68	5363				
281571784	835	-2187	7173				
281572940	1174	-5028	7168				
281574112	-2904	-2904	4121				
281575284	-4474	-488	5174				
281576444	-4734	2052	3292				
281577628	-3697	4853	3540				
281578788	-1213	4001	6469				
281579936	1152	481	5572				
281581112	4655	2433	1367				
281582280	4314	1276	5029				
281583440	2652	-2650	8232				
281584604	215	-5437	8329				
281585784	-2725	-5026	5600				
281586948	-5170	-207	3597				
281588120	-3455	1603	3230				
281595076	6021	-1157	6956				
281596240	3440	-5112	9095				
281597400	-2509	-5011	6314				
281598560	-7286	-1670	2566				
281599716	-7800	367	2713				
281600864	-77	3304	3724				
281602028	2759	3944	7667				
281603208	2277	2518	8838				
281604352	442	979	5218				
281605488	-767	215	1887				
281606632	766	-834	2500				
281607800	6373	-4256	7467				
281608980	1828	-4843	7219				
281610148	-5264	-1498	2795				
281611336	-9008	1114	1789				
281612500	-7597	2112	2510				
281613684	-2118	2611	3484				
281614876	3962	1744	9503				
281616036	2006	892	5047				
281621576	4263	-4993	5622				
281622740	-6208	1400	1660				
281623888	-8332	3102	1779				
281625052	-5333	3326	3336				
281626208	333	2337	7932				
281627364	3370	1136	9431				
281628528	1180	875	1772				
281629684	-127	1358	2683				
281630848	569	-1206	6787				
281632020	1977	-5253	8785				
281633184	2101	-6248	5579				
281634340	678	-2798	1395				
281635520	-5131	3135	2341				
281636708	-5447	4105	2712				
281637876	-3169	3080	6749				
281639040	465	1326	9353				
281640200	2390	751	6103				
281641364	2261	1057	2965				
281642524	1952	-1391	5682				
281648052	-2422	2844	1192				
281649224	-2382	4721	2867				
281650384	-1617	2517	8137				
281651528	-325	1635	5827				
281652676	782	1382	3404				
281653828	1739	165	4523				
281654996	3453	-2304	6803				
281656160	3723	-4899	8560				
281657352	-3493	-3902	3156				
281658548	-5008	-1568	1763				
281659704	-3718	1318	1262				
281660876	-612	4067	2334				
281662036	1426	4610	5743				
281663196	-942	2950	3814				
281664372	-1440	2662	2906				
281665512	154	593	5534				
281666684	2913	-2923	8668				
281667864	4340	-6490	10335				
281669036	2031	-6501	7421				
281674536	3180	3202	6362				
281675696	2143	3272	2376				
281676828	-302	4149	329				
281677984	-1270	2128	4512				
281679168	2625	-7265	11846				
281680360	1441	-8037	9751				
281681524	-1105	-4656	3719				
281682688	-3991	-1340	127				
281683856	-6321	1782	298				
281685020	219	4207	6046				
281686188	3830	2806	7418				
281687344	4141	2202	3248				
281688488	2614	3624	-766				
281689652	729	2907	1704				
281690792	470	-747	8464				
281691968	-1018	-7984	10505				
281693148	-2675	-5196	4893				
281694328	-3037	-2080	2285				
281699848	4095	2034	485				
281701004	3214	2324	627				
281702152	2712	518	5424				
281703316	1173	-3771	11237				
281704508	-3101	-6973	11072				
281705680	-5613	-5407	5297				
281706824	-3703	74	3004				
281708000	-3252	3033	2027				
281709172	-2251	3866	2657				
281710328	598	3108	5159				
281711496	4052	2761	4981				
281712680	5145	2789	3449				
281713848	3657	-1193	5121				
281715008	3282	-2872	8444				
281716180	-1193	-4339	8610				
281717348	-6373	-3860	5173				
281718528	-7513	-2499	2827				
281719708	-2640	1951	5073				
281720864	-763	2705	5439				
281726424	4635	-1997	8576				
281727584	1055	-3909	5733				
281728740	-3900	-1726	2596				
281729896	-7263	-674	2493				
281731052	-8033	223	2884				
281732220	-4937	1745	4835				
281733400	-1087	1731	8690				
281734576	1625	1283	1567				
281735740	2317	2185	-1562				
281736916	3985	2358	2554				
281738060	5682	-78	8822				
281739240	4650	-4945	12320				
281740404	604	-5994	8032				
281741548	-4183	999	-512				
281742712	-6774	2128	1843				
281743884	-6815	2526	4042				
281745068	-3960	2176	8295				
281746244	-191	592	10125				
281751796	1533	-5071	11592				
281752956	-2116	-3757	4006				
281754104	-2884	-606	-1850				
281755252	-4263	3178	-901				
281756428	-4899	3183	7160				
281757588	-2394	827	9108				
281758740	462	290	7017				
281759900	2195	812	3608				
281761040	3291	412	2003				
281762212	4197	-1870	3162				
281763384	1835	-4198	9947				
281764552	-1022	-2660	6412				
281765732	-2636	-1597	1989				
281766920	-3808	1066	-476				
281768084	-4057	4802	838				
281769256	-2209	2909	6832				
281770408	-448	1659	6053				
281771576	987	1429	5579				
281772732	2135	-840	5794				
281778280	-2114	1520	2874				
281779436	-3076	3665	3206				
281780596	-2683	4664	3110				
281781752	-1381	3958	3593				
281782896	-68	2802	3117				
281784060	1512	121	7302				
281785228	1912	-4379	9825				
281786408	1542	-7179	9996				
281787568	-269	-5707	6023				
281788748	-1877	-2870	2189				
281789908	-1408	-491	552				
281791080	-1028	4362	5430				
281792256	-2189	3876	6719				
281793428	-1490	2365	3537				
281794584	210	2780	-195				
281795760	1436	3396	1152				
281796936	1814	-2666	10484				
281798108	-236	-7533	13023				
281803636	638	3474	3571				
281804768	278	4970	7315				
281805920	-248	1820	1204				
281807080	1152	2458	-1074				
281808224	3025	2375	3080				
281809388	3053	-311	8595				
281810564	-191	-5273	12418				
281811748	-5129	-4209	5994				
281812924	-3359	-1262	2008				
281814072	-1373	-344	-339				
281815208	-76	870	1303				
281816356	945	3635	4083				
281817520	2195	4499	6140				
281818676	1269	1718	2271				
281834660	-2194	-2038	5841				
281838252	-4273	-1328	5678				
281839408	-3045	-818	4958				
281840548	-1270	1046	826				
281841704	2677	2760	885				
281847796	-3994	-1053	1855				
281848952	-2952	-385	3382				
281850096	-2659	-234	6611				
281851240	-3896	-836	8334				
281852384	-3002	532	1835				
281853548	-136	1571	-530				
281854716	4584	2023	759				
281855884	8569	1305	4530				
281857052	8583	-697	9544				
281858228	2974	-1971	10996				
281859392	-6426	-854	1861				
281860532	-4816	440	-457				
281861700	-1677	1432	3228				
281862860	-1173	811	8922				
281864012	-3769	-672	8822				
281865180	-4972	-236	4058				
281866332	1774	935	634				
281867460	7207	-83	3461				
281868628	9845	-1771	7789				
281875664	-952	1509	7062				
281876820	-3128	962	5224				
281877964	-4169	873	3762				
281879124	4078	-2235	4298				
281880300	7224	-3927	5203				
281881468	5987	-3194	5965				
281882636	1623	-1721	6454				
281883788	-2561	90	5218				
281884956	-4086	2678	3122				
281886120	-2862	869	5084				
281887280	-1510	1374	3244				
281888440	-488	2842	3097				
281889616	-1219	2312	4933				
281890780	-1362	-376	6640				
281891960	2771	-5118	6129				
281893136	1917	-4254	3433				
281894292	1087	-1999	4836				
281895448	783	-942	5592				
281901004	-681	3175	1274				
281902168	1740	1032	7107				
281903336	2556	-3277	11303				
281904484	425	-5671	9182				
281905644	-2455	-4266	2861				
281906816	-919	-1481	4334				
281907976	2419	457	4324				
281909132	3920	2686	4952				
281910312	1915	2880	5786				
281911492	-1800	3045	4316				
281912660	-4469	2774	1060				
281913828	1060	1693	3802				
281915012	4999	-1958	11457				
281916200	2060	-5762	12445				
281917372	-3762	-4498	4623				
281918556	-6164	-1916	1653				
281919732	-148	-366	3793				
281920920	4746	1156	5406				
281922080	5677	1706	5801				
281927628	2936	-4115	11101				
281928792	-1847	-3444	6243				
281929948	-5674	-1547	3008				
281931096	-6667	497	4127				
281932244	-3616	757	4493				
281933396	1218	-347	4535				
281934568	5901	1547	3073				
281935740	3409	1879	1784				
281936888	362	2167	2960				
281938056	-1508	718	6170				
281939224	-1631	-2628	9050				
281940396	-1125	-3453	6998				
281941572	-2765	703	3988				
281942744	-4506	916	6390				
281943924	-4356	1011	6643				
281945084	-1376	-345	5803				
281946264	1235	-1070	2467				
281947412	5501	567	2062				
281952904	-3802	-53	224				
281954040	-2521	3090	340				
281955196	-2003	3861	5809				
281956368	-1437	-1246	9505				
281957528	-717	-1355	3724				
281958676	528	-1259	-927				
281959828	2990	-1615	-349				
281961008	4746	-1476	3410				
281962184	4112	-2413	8841				
281963352	-2688	-760	6679				
281964532	-4047	1803	447				
281965716	-4410	4103	-1038				
281966884	-3117	5552	2446				
281968040	-663	3716	8467				
281969204	245	-2856	7797				
281970368	-574	-2030	2873				
281971516	114	-2923	-428				
281972664	1307	-3743	53				
281973840	2227	-2954	5675				
281990324	-152	6630	2096				
281991472	-3261	5205	3279				
281992628	-2929	2382	4262				
281993752	473	442	6134				
281994908	2647	-2647	10113				
281996080	-745	-6852	3985				
281997260	-2813	-4259	1310				
281998428	-5382	-1840	4845				
281999596	-4420	-889	6430	85.14	75.71	0	0
282001748	5384	4836	2619				
282002920	1180	5132	4480				
282004088	-2384	3380	3405				
282005252	-3020	882	3276				
282006412	312	-1865	6004				
282007604	2776	-4675	8998				
282008772	1148	-7171	8346				
282009932	-6185	-2255	4749				
282015288	6179	5046	6756				
282016440	2265	2464	5650				
282017588	-1683	555	3309				
282018728	641	-3275	6070				
282019884	807	-5695	7836				
282021056	-2802	-5774	7320				
282022228	-6120	-3596	6712				
282023388	-6626	206	5868				
282024556	-4465	3063	2392				
282025732	3188	3407	1767				
282026900	6636	4261	4647				
282028080	6919	2700	6768				
282029248	3485	-66	7508				
282030400	156	-1626	5433				
282031560	-719	-2530	3486				
282032736	-4072	-4093	5425				
282033908	-6126	-2539	7027				
282035068	-6069	-718	7095				
282036252	-3739	2636	5120				
282041784	5550	-1918	9692				
282042940	2035	-3623	6184				
282044108	-1801	-3956	1759				
282045260	-5937	-2067	1313				
282046424	-7078	260	5862				
282047596	-2512	1809	5955				
282048736	941	3496	7708				
282049916	1783	2481	6484				
282051068	117	1083	868				
282052180	-237	880	-112				
282053344	3735	-115	4557				
282054512	7121	-4037	9771				
282055696	1341	-4898	5489				
282056860	-4907	-1790	121				
282058016	-9409	2192	1297				
282059188	-9617	2758	3172				
282060360	1621	2550	8874				
282061524	3400	1263	9723				
282062688	1389	529	5079				
282068224	-1023	-2738	4028				
282069372	-7094	1323	2541				
282070524	-9986	4212	1467				
282071704	-6513	4002	1168				
282072864	-210	3454	6057				
282074032	3881	2283	9200				
282075180	-77	-564	5341				
282076348	-1767	-1703	5404				
282077504	210	-3537	3695				
282078672	3803	-4337	3076				
282079840	5369	-4056	4898				
282081012	2304	-2324	5721				
282082176	-7360	3242	3384				
282083344	-6463	4705	365				
282084512	-2934	4330	3048				
282085676	1385	3042	6200				
282086848	3389	1901	6242				
282087992	1795	-48	6454				
282093512	-548	57	6457				
282094676	-2871	2859	6154				
282095828	-3536	5113	3452				
282096972	-823	3491	2810				
282098124	1183	2607	3090				
282099292	1663	1586	5129				
282100480	1121	-1611	10022				
282101656	680	-5131	11648				
282102820	163	-5517	7473				
282103988	-2204	-3857	-864				
282105156	-2095	-1041	3936				
282106316	-679	2086	5373				
282107480	953	5284	4911				
282108636	608	5802	5943				
282109792	-1217	2764	131				
282110952	-822	2691	1423				
282112116	1176	230	7453				
282113292	2771	-4531	12333				
282114480	1496	-7076	11339				
282120036	5517	6595	6622				
282121196	3089	4875	8178				
282122348	-564	2711	2749				
282123488	-2610	2407	-838				
282124652	-1183	1310	3350				
282125824	3635	-6797	11702				
282126992	-941	-7542	8149				
282128164	-5598	-4140	2737				
282129336	-7649	-669	2782				
282130504	-6870	349	2672				
282146476	3992	3093	5005				
282150212	177	-3824	5121				
282151356	377	-4602	5385				
282152516	-6834	-1996	6468				
282153660	-7991	524	4912				
282154812	-5066	2753	2936				
282155964	-474	1712	3004				
282157120	3874	1260	3032				
282163224	-2695	-4329	3065				
282164372	-4781	-572	5980				
282165520	-5878	126	6909				
282166692	-4853	2094	4692				
282167856	-2129	2769	4316				
282169004	865	525	3755				
282170156	3248	163	1758				
282171312	6926	874	6684				
282172476	5432	-784	8172				
282173644	1662	-2280	7076				
282174816	-3229	-3299	4389				
282175984	-6232	-1915	1925				
282177164	-4181	1725	5642				
282178336	-2322	2079	7610				
282179504	-1959	1923	7046				
282180696	-1476	1094	3856				
282181852	-172	330	854				
282182992	2216	359	2150				
282184156	8221	-2556	8809				
282191056	1254	2706	10002				
282192196	576	1233	6456				
282193320	-1559	880	128				
282194448	-1522	125	615				
282195608	2555	-2102	5199				
282196776	7306	-3842	8574				
282197952	2931	-4426	4840				
282199100	-2917	-678	515				
282200276	-8092	3610	2135				
282201444	-9105	4734	3696				
282202624	-4379	3697	4932				
282203808	1239	2609	9026				
282204984	1264	1502	2206				
282206124	-1547	537	219				
282207292	-936	-2723	4462				
282208464	3698	-5190	7250				
282209632	6524	-5510	8960				
282210804	3507	-4810	7076				
282211952	-5911	1829	10				
282217460	3020	783	3208				
282218600	548	1437	936				
282219724	-24	-6225	7435				
282220860	2328	-7612	7347				
282222012	2157	-4812	5411				
282223176	-96	-1732	5345				
282224348	-3629	651	3564				
282225520	-5621	4311	-956				
282226680	387	6805	7053				
282227860	3608	3380	10368				
282229016	2729	-60	6407				
282230164	375	-959	2757				
282231308	-66	-1117	4674				
282232468	331	-4254	6846				
282233640	-1057	-6183	3882				
282234820	-1364	-2260	2873				
282235996	-1939	1187	4775				
282237172	-3296	3599	3484				
282238344	-2654	5142	1368				
282243852	100	-4928	7245				
282244992	272	-5823	5745				
282246172	-1895	-5323	2889				
282247340	-3018	-3208	2153				
282248508	-2160	3832	3695				
282249660	-607	5466	5081				
282250820	286	4417	4849				
282251988	1585	2712	2876				
282253156	2999	3120	1951				
282254324	2839	2673	4528				
282255504	-214	-6160	13041				
282256680	-1396	-6978	7037				
282257836	-2158	-4159	-168				
282259000	-2791	-2064	-154				
282260164	-3565	-112	2982				
282261324	-1020	4870	5298				
282262492	1324	4571	7014				
282263664	2113	2713	4083				
282269204	-958	-7269	14202				
282270356	-4608	-2271	-3696				
282271504	-4233	490	-1115				
282272652	-2638	3493	2305				
282273820	-258	4934	6035				
282274980	1324	3566	8058				
282276136	2240	2207	5208				
282277304	1443	1713	1522				
282278464	2111	-821	4582				
282279644	3712	-3840	10879				
282280832	1306	-6039	14009				
282282012	-3568	-4816	8244				
282283176	-6826	-341	-1780				
282284336	-4210	2625	-919				
282285488	650	5099	3529				
282286652	3826	4943	7392				
282287820	3197	2598	6179				
282288988	1616	1539	3188				
282294556	-4731	-1930	3016				
282295704	-7227	1282	1074				
282296848	-6788	2588	658				
282298008	3987	3626	4516				
282299164	6153	4124	5042				
282300336	4086	3075	3783				
282301492	1135	989	3821				
282302644	18	-1046	5973				
282303804	690	-3844	9721				
282304960	-1287	-5010	6305				
282306144	-2474	-2437	3075				
282307320	-4857	1066	1837				
282308492	-6421	4120	2798				
282309676	-4479	3305	4479				
282310840	5318	2122	1650				
282312016	6672	3907	1799				
282313200	4822	2524	4522				
282314372	2204	-1092	7603				
282315552	-632	-4024	10224				
282321100	-4069	4119	5069				
282322240	-1362	2308	4825				
282323388	2613	1255	2584				
282324536	5183	1901	1409				
282325680	5922	-231	7418				
282326856	2122	-3191	10405				
282328036	-4027	-3848	7949				
