27979716	-85	2322	7191	84.29	73.71	0	0
27980856	-680	3311	11401				
27982004	-2125	2318	8868				
27983120	-4100	550	7459				
27984244	-3808	453	5775				
27985376	-3218	-1103	683				
27986520	-5313	-1338	2110				
27987732	-73	-2451	4464				
27988840	-296	-2239	-855				
27989928	-434	-53	-2050				
27991032	597	1000	-444				
27992180	1252	1973	6749				
27993308	-364	3762	12661				
27994460	-3069	1923	11105				
27995580	-3857	-943	450				
27996680	-2709	48	1561				
27997780	-787	-800	4828				
27998884	-990	-942	5601	85.43	75.71	0	0
28005352	-670	2440	10247				
28006476	-3552	-622	4806				
28007584	-3349	-1504	1002				
28008708	-1998	787	2107				
28009788	-755	904	7053				
28010896	1520	181	8121				
28012020	-1170	-160	3866				
28013128	-3634	-244	2879				
28014264	-4431	-1177	4607				
28015376	-1999	-66	1739				
28016500	-465	1139	3255				
28017640	-4356	1761	5008				
28018764	-3344	-454	4895				
28019884	-4774	-1198	4059				
28021012	-5555	917	6559				
28022136	-3253	1307	5737				
28023248	-1163	992	6094				
28024352	-2139	-993	196				
28025476	-1131	-1012	2431				
28031012	-1299	-373	-472				
28032120	-1567	-815	5133				
28033232	135	1894	10396				
28034320	-124	754	6194				
28035420	-2548	396	1267				
28036524	-1622	-537	1445				
28037656	-1546	-1078	763				
28038800	-3331	-807	3616				
28039924	-3233	614	11171				
28041052	-3177	140	10133				
28042172	-1339	-525	-4799				
28043292	-1784	-426	1187				
28044392	-1522	10	7200				
28045520	1344	1933	10186				
28046608	199	1623	9264				
28047700	-2947	24	1337				
28048800	-4063	-351	-441				
28049904	-2558	117	1627				
28051032	-2680	-1332	2701				
28056508	-3897	63	3229				
28057596	-28	638	8241				
28058704	1054	2789	8732				
28059804	188	91	4166				
28060924	-3047	-532	1338				
28062024	-3407	-515	1558				
28063148	-5484	-1112	4887				
28064288	-3476	1059	8829				
28065400	-2179	-219	8214				
28066528	-2032	-1230	3689				
28067656	-2352	-147	2792				
28068768	-1823	583	2297				
28069864	173	-39	4216				
28070972	1449	669	3878				
28072072	244	-553	3448				
28073196	-3681	-369	3509				
28074292	-4309	-661	380				
28075404	-2563	-1074	967				
28076544	-2237	1082	5798				
28082008	-963	878	1783				
28083112	-760	221	1725				
28084216	-1492	-890	4323				
28085336	-5400	-797	4407				
28086448	-3992	-1100	1519				
28087584	-2710	-1063	-1617				
28088760	-2388	838	2369				
28089760	-1917	271	7956				
28090776	-4592	2512	9901				
28091796	-4477	2393	8580				
28092796	-372	-141	6253				
28093808	2566	-1320	1881				
28094820	2300	-227	-2122				
28095816	-2606	-825	829				
