47624420	-19352	-921	11495	83.71	76.57	0	0
47625556	-15747	-3231	571				
47626652	-16479	-71	-97				
47627768	-14445	1899	2472				
47628888	-12635	854	7391				
47630004	-13070	-340	5917				
47631116	-20695	407	8878				
47632244	-19992	1380	10172				
47633376	-15225	1523	2221				
47634512	-24211	-614	-5126				
47635632	-21611	-363	9260				
47636776	-17526	-2090	13077				
47637904	-15474	-3384	5812				
47639024	-21852	-2004	551				
47645088	-19099	698	9712				
47646192	-18373	868	2077				
47647324	-12092	-1917	-4116				
47648432	-16387	-1529	8968				
47649584	-15740	-2266	12428				
47650716	-17582	-2243	3541				
47651852	-23443	-447	923				
47653000	-24482	2271	1438				
47654148	-22061	3119	4651				
47655276	-24698	157	7739				
47656400	-21275	431	4400				
47657520	-21534	708	9487				
47658644	-21818	241	3474				
47659784	-20014	-1823	-4322				
47660912	-18515	-3154	-5463				
47662024	-14558	-1774	5176				
47663200	-16612	-1569	12274				
47664316	-12705	727	4422				
47671216	-20260	-1189	7544				
47672356	-19785	-3293	-3869				
47673472	-21295	-3548	-5417				
47674584	-18141	-1093	3001				
47675720	-19857	181	10151				
47676836	-22481	629	5194				
47677964	-23005	1172	6251				
47679096	-25205	2195	4587				
47680232	-32768	1313	7524				
47681368	-32768	488	3500				
47682472	-32410	353	1931				
47683608	-26763	-450	8363				
47684752	-22156	-2584	8894				
47685900	-25457	-3127	-2167				
47687000	-32321	37	-872				
47688136	-25771	1002	5605				
47689280	-25523	1196	9830				
47690428	-30932	1082	7392				
47695928	-21185	321	3346				
47697052	-21896	-3025	8146				
47698192	-27558	-1795	3420				
47699304	-21954	-252	-164				
47700432	-15891	645	-5244				
47701560	-18781	1435	4425				
47702712	-17736	1021	13153				
47703848	-18010	249	9131				
47704972	-16350	-670	2868				
47706096	-20609	837	1706				
47707224	-20418	1373	833				
47708364	-21628	168	4364				
47709512	-23379	-1084	5165				
47710664	-23601	-2050	10674				
47711792	-26182	-556	5924				
47712932	-22101	877	-5631				
47714052	-21203	223	2776				
47715172	-29253	3	16060				
47716300	-25246	-895	9414				
47721808	-20400	-889	5512				
47722936	-18451	-1352	9145				
47724076	-21854	-457	7890				
47725188	-32768	174	-2142				
47726304	-25341	-730	-4512				
47727444	-20062	-1193	1856				
47728608	-22655	-644	15699				
47729748	-20777	-253	2043				
47730896	-27576	1339	2913				
47732016	-29521	2263	-7				
47733132	-27630	1849	2510				
47734268	-21027	261	5072				
47735396	-23790	-866	7523				
47736524	-23976	-751	7302				
47737664	-24229	-724	1213				
47738808	-30196	-1400	-2702				
47739936	-24550	-1085	1345				
47741108	-18377	-165	12142				
47757580	-19474	-247	2159				
47758688	-19379	72	3675				
47759796	-28942	508	4637				
47760908	-26267	-148	4458				
47762032	-19863	-905	5520				
47763184	-16814	-1371	10706				
47764304	-21901	-1175	5443				
47765440	-23080	-839	117				
47766568	-30167	492	1795				
47767692	-32768	2001	4117				
47768828	-30684	2016	6497				
47769968	-25144	-286	7462				
47771096	-25427	-990	2281				
47772224	-20789	345	3925				
47773340	-17947	509	4164				
47774472	-18823	-876	6216				
47775640	-22127	-1959	8325				
47776812	-30401	-1313	6172				
47782140	-17796	965	10085				
47783248	-11238	-978	7342				
47784380	-13863	-1577	2613				
47785480	-8122	-260	953				
47786588	-9151	317	6448				
47787712	-15046	-494	5786				
47788856	-18894	-1310	6903				
47790000	-22108	391	8482				
47791136	-23143	2119	4390				
47792268	-14982	239	-5463				
47793384	-14996	346	1380				
47794512	-18249	-430	13026				
47795664	-18340	-2050	8829				
47796820	-10932	-2587	3383				
47797968	-14310	-1460	-546				
47799112	-27819	1484	1199				
47800252	-17865	-101	7363				
47801396	-28442	482	5635				
47806888	-19767	-1629	2404				
47808040	-25825	-1243	14474				
47809156	-24647	-2084	1716				
47810272	-23811	209	-848				
47811396	-22168	2382	3330				
47812544	-22289	2368	7784				
47813672	-20207	596	8170				
47814804	-13458	1149	3287				
47815952	-13641	1118	7995				
47817084	-16471	-552	-2032				
47818244	-20258	-2327	-6536				
47819380	-21355	-2512	1382				
47820548	-15028	-1983	12228				
47821664	-20790	-1832	8133				
47822808	-20689	-584	2259				
47823956	-17680	1292	1840				
47825096	-22855	2383	7913				
47826236	-22872	1020	6857				
47831740	-21120	-3532	-5179				
47832852	-22920	-3029	-1347				
47833948	-21019	-271	7463				
47835076	-22606	680	4126				
47836196	-26710	1386	5468				
47837336	-19558	2659	4293				
47838476	-22760	2018	8302				
47839616	-24789	763	2740				
47840756	-22414	1080	1757				
47841908	-20748	-1632	10522				
47843032	-23444	-3268	2024				
47844180	-12672	-4020	-3793				
47845308	-16286	-1765	-2887				
47846428	-13278	410	5023				
47847536	-16465	863	8985				
47848676	-24409	1399	6771				
47849812	-14340	1926	5605				
47850944	-19891	1758	6569				
47856444	-16636	-4102	3122				
47874052	-15821	755	12775				
47877792	-18595	1163	-1165				
47878908	-18508	61	4863				
47880032	-19949	-1233	5256				
47881176	-16419	-2236	7785				
47882320	-15532	-779	8375				
47883452	-19553	538	1147				
47884564	-20902	64	-2544				
47885684	-16648	401	10458				
47886796	-19215	-44	14188				
47887908	-15014	-644	4423				
47889028	-17091	-217	2673				
47890136	-18228	866	487				
47891228	-21752	816	-614				
47892340	-19962	386	4686				
47893460	-17231	-280	6075				
47894580	-21872	-196	8392				
47895704	-26024	105	4156				
47901708	-23238	-58	2864				
47902812	-28966	421	993				
47903932	-25636	1029	1002				
47905056	-23865	381	6396				
47906176	-24508	-191	5387				
47907308	-21385	191	3810				
47908432	-20313	-273	7176				
47909568	-28415	-558	1375				
47910708	-25525	-1292	267				
47911852	-21924	-1269	3279				
47913000	-14838	260	7021				
47914136	-19569	1023	4017				
47915260	-21229	452	4432				
47916380	-24166	317	3156				
47917484	-25092	510	4473				
47918604	-22231	592	2699				
47919724	-22850	346	4299				
47920848	-18215	-134	10358				
47921996	-15583	-1053	9795				
47928928	-23515	-556	4023				
47930052	-25351	-93	2857				
47931172	-24310	1031	3069				
47932284	-15557	-92	5886				
47933424	-15288	-1197	10576				
47934548	-19432	-2138	8405				
47935708	-17936	-1113	2163				
47936852	-22942	-1199	-795				
47938004	-25264	-139	-2512				
47939156	-17919	1981	7835				
47940284	-21738	168	8179				
47941428	-16170	-1076	4888				
47942572	-18979	132	2409				
47943696	-20289	1395	2102				
47944820	-22356	98	2620				
47945948	-22617	-1028	7834				
47947100	-17758	-1933	7203				
47948244	-16414	-338	4173				
47953784	-20927	-539	10221				
47954908	-19959	-881	6331				
47956020	-26785	-17	-392				
47957108	-27495	84	2786				
47958228	-25576	-548	9150				
47959376	-22550	-1168	7198				
47960504	-14783	-528	6922				
47961648	-18688	1468	6884				
47962784	-19273	2327	1099				
47963920	-27494	-983	-2253				
47965068	-24106	-381	10590				
47966224	-21741	-1076	11189				
47967352	-15776	-1325	5401				
47968496	-23269	-1562	119				
47969588	-16988	684	3				
47970732	-14974	1504	6505				
47971864	-24098	-82	3136				
47972996	-23985	1050	5674				
47978520	-17938	-962	10526				
47979660	-24395	-1059	12172				
47980744	-28095	-540	-68				
47981872	-27831	1258	1288				
47983004	-25329	2141	6790				
47984132	-29589	690	9705				
47985240	-24555	1452	589				
47986384	-17753	2426	4834				
47987524	-21593	815	11067				
47988640	-19918	-477	1907				
47989788	-21706	-2774	-1943				
47990904	-26846	-1662	7056				
47992076	-20439	-1095	9976				
47993228	-28016	-569	4638				
47994344	-28759	17	2063				
47995472	-23536	1563	3558				
47996612	-27694	2080	9520				
47997748	-20879	1683	-621	82.29	77.43	0	0
48003320	-26905	-3377	-2898				
48004420	-30074	-1576	1994				
48005536	-29830	30	9603				
48006636	-21422	568	5413				
48007752	-23119	1702	4760				
48008912	-24512	2711	7387				
48010048	-29801	2115	1787				
48011160	-28680	1414	15				
48012308	-25915	1310	6365				
